采集日期,采集时间,设备ID,段落序号,向下镜头视频链接,向前镜头视频链接,session_id,filesize,原始上送时长,任务描述,无效时长,算法端可接受时长,审批人,审批状态,时间标注信息,无效片段标记时长,有效片段标记时长,无效片段标记原因,NOTE,操作员姿态,头部移动,向下摄像头手部位置,向前摄像头手部位置,has_tool_use,has_tool_use_significant,其余数据标签,LET PT,Unnamed: 27,肇庆审核
2026-03-25,10:58:22,d8db,1,http://localhost:8082/faster?path=d8db/session_20260325_025822_560378/segments/d8db-down_sbs_0001.mp4,http://localhost:8082/faster?path=d8db/session_20260325_025822_560378/segments/d8db-front_sbs_0001.mp4,session_20260325_025822_560378,1200.41 MB,10.0,叠衣服,8.47,1.53,苏丽杏,已审批-无效片段过长,"[{""start"":91.44,""end"":599.84,""name"":""手出画面"",""type"":""invalid"",""duration"":508.40000000000003}]",8.47,0.0,手出画面(8.47),,坐姿,头部自然移动,手部位置偏下,手部在区间内,否,否,,,,
2026-03-25,10:58:22,d8db,2,http://localhost:8082/faster?path=d8db/session_20260325_025822_560378/segments/d8db-down_sbs_0002.mp4,http://localhost:8082/faster?path=d8db/session_20260325_025822_560378/segments/d8db-front_sbs_0002.mp4,session_20260325_025822_560378,728.45 MB,6.1,叠衣服,5.51,0.59,苏丽杏,已审批-无效片段过长,"[{""start"":0.32,""end"":122.76,""name"":""手出画面"",""type"":""invalid"",""duration"":122.44000000000001},{""start"":141.96,""end"":350.24,""name"":""手出画面"",""type"":""invalid"",""duration"":208.28}]",5.51,0.0,手出画面(5.51),,坐姿,头部自然移动,手部位置偏下,手部在区间内,否,否,,,,
2026-03-26,15:00:25,082c,3,http://localhost:8082/faster?path=082c/session_20260326_070025_489605/segments/082c-down_sbs_0003.mp4,http://localhost:8082/faster?path=082c/session_20260326_070025_489605/segments/082c-front_sbs_0003.mp4,session_20260326_070025_489605,780.30 MB,6.5,整理袜子,5.7,0.8,邵雯静,已审批-无效片段过长,"[{""start"":48.08,""end"":389.84000000000003,""name"":""未工作"",""type"":""invalid"",""duration"":341.76000000000005}]",5.7,0.0,未工作(5.70),,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,2026/4/3,batch3 批次7,
2026-03-26,15:32:13,1af8,0,http://localhost:8082/faster?path=1af8/session_20260326_073213_541735/segments/1af8-down_sbs_0000.mp4,http://localhost:8082/faster?path=1af8/session_20260326_073213_541735/segments/1af8-front_sbs_0000.mp4,session_20260326_073213_541735,1202.37 MB,10.0,整理耳机线/数据线,10.0,0.0,凤美妮,已审批-无效片段过长,"[{""start"":1.08,""end"":600.92,""name"":""手出画面"",""type"":""invalid"",""duration"":599.8399999999999}]",10.0,0.0,手出画面(10.00),,坐姿,头部自然移动,手部出画面,手部位置偏下,否,否,,,,
2026-03-26,15:32:13,1af8,1,http://localhost:8082/faster?path=1af8/session_20260326_073213_541735/segments/1af8-down_sbs_0001.mp4,http://localhost:8082/faster?path=1af8/session_20260326_073213_541735/segments/1af8-front_sbs_0001.mp4,session_20260326_073213_541735,1200.40 MB,10.0,整理耳机线/数据线,9.95,0.05,凤美妮,已审批-无效片段过长,"[{""start"":2.72,""end"":599.96,""name"":""手出画面"",""type"":""invalid"",""duration"":597.24}]",9.95,0.0,手出画面(9.95),,坐姿,头部自然移动,手部出画面,手部位置偏下,否,否,,,,
2026-03-26,15:32:13,1af8,2,http://localhost:8082/faster?path=1af8/session_20260326_073213_541735/segments/1af8-down_sbs_0002.mp4,http://localhost:8082/faster?path=1af8/session_20260326_073213_541735/segments/1af8-front_sbs_0002.mp4,session_20260326_073213_541735,489.17 MB,4.1,整理耳机线/数据线,4.07,0.03,凤美妮,已审批-无效片段过长,"[{""start"":0.44,""end"":244.44,""name"":""手出画面"",""type"":""invalid"",""duration"":244}]",4.07,0.0,手出画面(4.07),,坐姿,头部自然移动,手部出画面,手部位置偏下,否,否,,,,
2026-03-26,15:04:21,1af8,0,http://localhost:8082/faster?path=1af8/session_20260326_070421_774967/segments/1af8-down_sbs_0000.mp4,http://localhost:8082/faster?path=1af8/session_20260326_070421_774967/segments/1af8-front_sbs_0000.mp4,session_20260326_070421_774967,1202.40 MB,10.0,整理耳机线/数据线,10.0,0.0,邵雯静,已审批-无效片段过长,"[{""start"":0.88,""end"":600.92,""name"":""手出画面"",""type"":""invalid"",""duration"":600.04}]",10.0,0.0,手出画面(10.00),,坐姿,头部自然移动,手部出画面,手部位置偏下,否,否,,,,
2026-03-26,15:04:21,1af8,1,http://localhost:8082/faster?path=1af8/session_20260326_070421_774967/segments/1af8-down_sbs_0001.mp4,http://localhost:8082/faster?path=1af8/session_20260326_070421_774967/segments/1af8-front_sbs_0001.mp4,session_20260326_070421_774967,1200.42 MB,10.0,整理耳机线/数据线,10.0,0.0,邵雯静,已审批-无效片段过长,"[{""start"":0.16,""end"":599.96,""name"":""手出画面"",""type"":""invalid"",""duration"":599.8000000000001}]",10.0,0.0,手出画面(10.00),,坐姿,头部自然移动,手部出画面,手部位置偏下,否,否,,,,
2026-03-26,15:04:21,1af8,2,http://localhost:8082/faster?path=1af8/session_20260326_070421_774967/segments/1af8-down_sbs_0002.mp4,http://localhost:8082/faster?path=1af8/session_20260326_070421_774967/segments/1af8-front_sbs_0002.mp4,session_20260326_070421_774967,733.57 MB,6.1,整理耳机线/数据线,6.09,0.01,邵雯静,已审批-无效片段过长,"[{""start"":1.44,""end"":366.6,""name"":""手出画面"",""type"":""invalid"",""duration"":365.16}]",6.09,0.0,手出画面(6.09),,坐姿,头部自然移动,手部出画面,手部位置偏下,否,否,,,,
2026-03-26,14:34:25,1af8,0,http://localhost:8082/faster?path=1af8/session_20260326_063425_401817/segments/1af8-down_sbs_0000.mp4,http://localhost:8082/faster?path=1af8/session_20260326_063425_401817/segments/1af8-front_sbs_0000.mp4,session_20260326_063425_401817,1202.41 MB,10.0,整理耳机线/数据线,10.0,0.0,邵雯静,已审批-无效片段过长,"[{""start"":0,""end"":600.8000000000001,""name"":""手出画面"",""type"":""invalid"",""duration"":600.8000000000001}]",10.01,0.0,手出画面(10.01),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,2026/4/3,,
2026-03-26,14:34:25,1af8,1,http://localhost:8082/faster?path=1af8/session_20260326_063425_401817/segments/1af8-down_sbs_0001.mp4,http://localhost:8082/faster?path=1af8/session_20260326_063425_401817/segments/1af8-front_sbs_0001.mp4,session_20260326_063425_401817,1200.36 MB,10.0,整理耳机线/数据线,10.0,0.0,邵雯静,已审批-无效片段过长,"[{""start"":0,""end"":600,""name"":""手手出画面"",""type"":""invalid"",""duration"":600}]",10.0,0.0,手手出画面(10.00),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-26,14:34:25,1af8,2,http://localhost:8082/faster?path=1af8/session_20260326_063425_401817/segments/1af8-down_sbs_0002.mp4,http://localhost:8082/faster?path=1af8/session_20260326_063425_401817/segments/1af8-front_sbs_0002.mp4,session_20260326_063425_401817,819.82 MB,6.8,整理耳机线/数据线,6.8,0.0,邵雯静,已审批-无效片段过长,"[{""start"":0.36,""end"":409.8,""name"":""手手出画面"",""type"":""invalid"",""duration"":409.44}]",6.82,0.0,手手出画面(6.82),,坐姿,头部自然移动,手部出画面,手部位置偏下,否,否,,,,
2026-03-26,14:07:00,1af8,0,http://localhost:8082/faster?path=1af8/session_20260326_060700_631070/segments/1af8-down_sbs_0000.mp4,http://localhost:8082/faster?path=1af8/session_20260326_060700_631070/segments/1af8-front_sbs_0000.mp4,session_20260326_060700_631070,1202.39 MB,10.0,整理耳机线/数据线,10.0,0.0,卢定邦,已审批-无效片段过长,"[{""start"":0,""end"":600.88,""name"":""手出画面"",""type"":""invalid"",""duration"":600.88}]",10.01,0.0,手出画面(10.01),0,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-26,14:07:00,1af8,1,http://localhost:8082/faster?path=1af8/session_20260326_060700_631070/segments/1af8-down_sbs_0001.mp4,http://localhost:8082/faster?path=1af8/session_20260326_060700_631070/segments/1af8-front_sbs_0001.mp4,session_20260326_060700_631070,1200.40 MB,10.0,整理耳机线/数据线,10.0,0.0,卢定邦,已审批-无效片段过长,"[{""start"":0,""end"":599.96,""name"":""手出画面"",""type"":""invalid"",""duration"":599.96}]",10.0,0.0,手出画面(10.00),0,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,,,
2026-03-26,14:07:00,1af8,2,http://localhost:8082/faster?path=1af8/session_20260326_060700_631070/segments/1af8-down_sbs_0002.mp4,http://localhost:8082/faster?path=1af8/session_20260326_060700_631070/segments/1af8-front_sbs_0002.mp4,session_20260326_060700_631070,466.68 MB,3.9,整理耳机线/数据线,3.89,0.01,卢定邦,已审批-无效片段过长,"[{""start"":0,""end"":233.20000000000002,""name"":""手出画面"",""type"":""invalid"",""duration"":233.20000000000002}]",3.89,0.0,手出画面(3.89),0,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-26,13:40:05,1af8,0,http://localhost:8082/faster?path=1af8/session_20260326_054005_612684/segments/1af8-down_sbs_0000.mp4,http://localhost:8082/faster?path=1af8/session_20260326_054005_612684/segments/1af8-front_sbs_0000.mp4,session_20260326_054005_612684,1202.38 MB,10.0,整理耳机线/数据线,10.0,0.0,邵雯静,已审批-无效片段过长,"[{""start"":0,""end"":600.8000000000001,""name"":""手出画面"",""type"":""invalid"",""duration"":600.8000000000001}]",10.01,0.0,手出画面(10.01),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-26,13:40:05,1af8,1,http://localhost:8082/faster?path=1af8/session_20260326_054005_612684/segments/1af8-down_sbs_0001.mp4,http://localhost:8082/faster?path=1af8/session_20260326_054005_612684/segments/1af8-front_sbs_0001.mp4,session_20260326_054005_612684,1200.40 MB,10.0,整理耳机线/数据线,10.0,0.0,邵雯静,已审批-无效片段过长,"[{""start"":0,""end"":599.96,""name"":""手出画面"",""type"":""invalid"",""duration"":599.96}]",10.0,0.0,手出画面(10.00),,坐姿,头部自然移动,手部出画面,手部在区间内,是,否,,,,
2026-03-26,13:40:05,1af8,2,http://localhost:8082/faster?path=1af8/session_20260326_054005_612684/segments/1af8-down_sbs_0002.mp4,http://localhost:8082/faster?path=1af8/session_20260326_054005_612684/segments/1af8-front_sbs_0002.mp4,session_20260326_054005_612684,471.31 MB,3.9,整理耳机线/数据线,3.9,0.0,邵雯静,已审批-无效片段过长,"[{""start"":0,""end"":235.56,""name"":""手出画面"",""type"":""invalid"",""duration"":235.56}]",3.93,0.0,手出画面(3.93),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-26,13:12:21,1af8,0,http://localhost:8082/faster?path=1af8/session_20260326_051221_329587/segments/1af8-down_sbs_0000.mp4,http://localhost:8082/faster?path=1af8/session_20260326_051221_329587/segments/1af8-front_sbs_0000.mp4,session_20260326_051221_329587,1202.39 MB,10.0,分拣乐高/积木零件,10.0,0.0,温浩然,已审批-无效片段过长,"[{""start"":0,""end"":600.8000000000001,""name"":""手出画面"",""type"":""invalid"",""duration"":600.8000000000001}]",10.01,0.0,手出画面(10.01),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-26,13:12:21,1af8,1,http://localhost:8082/faster?path=1af8/session_20260326_051221_329587/segments/1af8-down_sbs_0001.mp4,http://localhost:8082/faster?path=1af8/session_20260326_051221_329587/segments/1af8-front_sbs_0001.mp4,session_20260326_051221_329587,1200.40 MB,10.0,分拣乐高/积木零件,9.98,0.02,温浩然,已审批-无效片段过长,"[{""start"":1.08,""end"":599.92,""name"":""手出画面"",""type"":""invalid"",""duration"":598.8399999999999}]",9.98,0.0,手出画面(9.98),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-26,13:12:21,1af8,2,http://localhost:8082/faster?path=1af8/session_20260326_051221_329587/segments/1af8-down_sbs_0002.mp4,http://localhost:8082/faster?path=1af8/session_20260326_051221_329587/segments/1af8-front_sbs_0002.mp4,session_20260326_051221_329587,309.19 MB,2.6,分拣乐高/积木零件,2.57,0.03,温浩然,已审批-无效片段过长,"[{""start"":0.28,""end"":154.56,""name"":""手出画面"",""type"":""invalid"",""duration"":154.28}]",2.57,0.0,手出画面(2.57),,坐姿,头部自然移动,手部出画面,手部位置偏下,否,否,,,,
2026-03-26,12:45:01,1af8,0,http://localhost:8082/faster?path=1af8/session_20260326_044501_741298/segments/1af8-down_sbs_0000.mp4,http://localhost:8082/faster?path=1af8/session_20260326_044501_741298/segments/1af8-front_sbs_0000.mp4,session_20260326_044501_741298,1202.40 MB,10.0,分拣乐高/积木零件,10.0,0.0,冯雪阳,已审批-无效片段过长,"[{""start"":0.56,""end"":600.92,""name"":""双手重叠"",""type"":""invalid"",""duration"":600.36}]",10.01,0.0,双手重叠(10.01),双手重叠,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,,,
2026-03-26,12:45:01,1af8,1,http://localhost:8082/faster?path=1af8/session_20260326_044501_741298/segments/1af8-down_sbs_0001.mp4,http://localhost:8082/faster?path=1af8/session_20260326_044501_741298/segments/1af8-front_sbs_0001.mp4,session_20260326_044501_741298,1200.37 MB,10.0,分拣乐高/积木零件,9.99,0.01,冯雪阳,已审批-无效片段过长,"[{""start"":0.56,""end"":599.96,""name"":""双手重叠"",""type"":""invalid"",""duration"":599.4000000000001}]",9.99,0.0,双手重叠(9.99),双手重叠,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,,,
2026-03-26,12:45:01,1af8,2,http://localhost:8082/faster?path=1af8/session_20260326_044501_741298/segments/1af8-down_sbs_0002.mp4,http://localhost:8082/faster?path=1af8/session_20260326_044501_741298/segments/1af8-front_sbs_0002.mp4,session_20260326_044501_741298,549.83 MB,4.6,分拣乐高/积木零件,4.29,0.31,冯雪阳,已审批-无效片段过长,"[{""start"":0,""end"":257.4,""name"":""双手重叠"",""type"":""invalid"",""duration"":257.4}]",4.29,0.0,双手重叠(4.29),双手重叠,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,,,
2026-03-26,12:15:42,1af8,0,http://localhost:8082/faster?path=1af8/session_20260326_041542_799503/segments/1af8-down_sbs_0000.mp4,http://localhost:8082/faster?path=1af8/session_20260326_041542_799503/segments/1af8-front_sbs_0000.mp4,session_20260326_041542_799503,1202.37 MB,10.0,分拣乐高/积木零件,10.0,0.0,冯雪阳,已审批-无效片段过长,"[{""start"":0.56,""end"":600.8000000000001,""name"":""手出画面"",""type"":""invalid"",""duration"":600.2400000000001}]",10.0,0.0,手出画面(10.00),0,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-26,12:15:42,1af8,1,http://localhost:8082/faster?path=1af8/session_20260326_041542_799503/segments/1af8-down_sbs_0001.mp4,http://localhost:8082/faster?path=1af8/session_20260326_041542_799503/segments/1af8-front_sbs_0001.mp4,session_20260326_041542_799503,1200.41 MB,10.0,分拣乐高/积木零件,9.98,0.02,冯雪阳,已审批-无效片段过长,"[{""start"":1.08,""end"":599.96,""name"":""手出画面"",""type"":""invalid"",""duration"":598.88}]",9.98,0.0,手出画面(9.98),0,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-26,12:15:42,1af8,2,http://localhost:8082/faster?path=1af8/session_20260326_041542_799503/segments/1af8-down_sbs_0002.mp4,http://localhost:8082/faster?path=1af8/session_20260326_041542_799503/segments/1af8-front_sbs_0002.mp4,session_20260326_041542_799503,1055.49 MB,8.8,分拣乐高/积木零件,8.78,0.02,冯雪阳,已审批-无效片段过长,"[{""start"":0.96,""end"":527.6,""name"":""手出画面"",""type"":""invalid"",""duration"":526.64}]",8.78,0.0,手出画面(8.78),0,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-26,10:41:21,1af8,0,http://localhost:8082/faster?path=1af8/session_20260326_024121_956935/segments/1af8-down_sbs_0000.mp4,http://localhost:8082/faster?path=1af8/session_20260326_024121_956935/segments/1af8-front_sbs_0000.mp4,session_20260326_024121_956935,1202.38 MB,10.0,分拣乐高/积木零件,10.0,0.0,温浩然,已审批-无效片段过长,"[{""start"":0,""end"":600.92,""name"":""手出画面"",""type"":""invalid"",""duration"":600.92}]",10.02,0.0,手出画面(10.02),,坐姿,头部自然移动,手部出画面,手手出了画面,否,否,,,,
2026-03-26,10:41:21,1af8,1,http://localhost:8082/faster?path=1af8/session_20260326_024121_956935/segments/1af8-down_sbs_0001.mp4,http://localhost:8082/faster?path=1af8/session_20260326_024121_956935/segments/1af8-front_sbs_0001.mp4,session_20260326_024121_956935,1200.36 MB,10.0,分拣乐高/积木零件,10.0,0.0,温浩然,已审批-无效片段过长,"[{""start"":0,""end"":600,""name"":""手出画面"",""type"":""invalid"",""duration"":600}]",10.0,0.0,手出画面(10.00),,坐姿,头部自然移动,手部出画面,手手出了画面,否,否,,,,
2026-03-26,10:41:21,1af8,2,http://localhost:8082/faster?path=1af8/session_20260326_024121_956935/segments/1af8-down_sbs_0002.mp4,http://localhost:8082/faster?path=1af8/session_20260326_024121_956935/segments/1af8-front_sbs_0002.mp4,session_20260326_024121_956935,599.86 MB,5.0,分拣乐高/积木零件,5.0,0.0,温浩然,已审批-无效片段过长,"[{""start"":0,""end"":299.72,""name"":""手出画面"",""type"":""invalid"",""duration"":299.72}]",5.0,0.0,手出画面(5.00),,坐姿,头部自然移动,手部出画面,手手出了画面,否,否,,,,
2026-03-26,10:16:40,1af8,0,http://localhost:8082/faster?path=1af8/session_20260326_021640_224385/segments/1af8-down_sbs_0000.mp4,http://localhost:8082/faster?path=1af8/session_20260326_021640_224385/segments/1af8-front_sbs_0000.mp4,session_20260326_021640_224385,1202.39 MB,10.0,分拣乐高/积木零件,10.0,0.0,谭少敏,已审批-无效片段过长,"[{""start"":0.56,""end"":600.92,""name"":""手出画面"",""type"":""invalid"",""duration"":600.36}]",10.01,0.0,手出画面(10.01),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-26,10:16:40,1af8,1,http://localhost:8082/faster?path=1af8/session_20260326_021640_224385/segments/1af8-down_sbs_0001.mp4,http://localhost:8082/faster?path=1af8/session_20260326_021640_224385/segments/1af8-front_sbs_0001.mp4,session_20260326_021640_224385,1200.38 MB,10.0,分拣乐高/积木零件,10.0,0.0,谭少敏,已审批-无效片段过长,"[{""start"":0,""end"":600,""name"":""手出画面"",""type"":""invalid"",""duration"":600}]",10.0,0.0,手出画面(10.00),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
